	msms_score	matched_peaks	feature_id	reference_id	short_inchikey
324	0.9764187044285338	12	62	387178	Syringetin-3-O-glucoside
325	0.9829187288049008	9	62	387806	Syringetin-3-O-glucoside
326	0.9907893636857789	10	62	395214	Syrg-3-Gal
327	0.9906023815338842	13	62	397426	5,7-dihydroxy-2-(4-hydroxy-3,5-dimethoxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one
328	0.9909301759880093	10	62	480387	5,7-dihydroxy-2-(4-hydroxy-3,5-dimethoxyphenyl)-3-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one
329	0.9908523173842558	13	62	480388	5,7-dihydroxy-2-(4-hydroxy-3,5-dimethoxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one
330	0.6750645727538133	19	257	32502	Glycerol 1-stearate
331	0.663242945089202	24	257	33249	Glycerol 1-stearate
332	0.6542971952321577	16	257	33790	Glycerol 1-stearate
333	0.9353294467433612	24	257	33918	Glycerol 1-stearate
334	0.6811740597782739	21	257	35880	Glycerol 1-stearate
335	0.7032106293757215	23	257	37184	Glycerol 1-stearate
336	0.8181644676024595	29	248	29345	B10A30 Faulkner legacy library looks like sterol or lipid needs to be verified
337	0.9995876250999738	8	112	5102	sphingosin C16 (Artifact)-emf
338	0.7925311521190314	8	112	401938	2-[dodecyl(2-hydroxyethyl)amino]ethanol
339	0.998871743061356	8	112	404801	2-[dodecyl(2-hydroxyethyl)amino]ethanol
340	0.9988651978097767	8	111	5102	sphingosin C16 (Artifact)-emf
341	0.7847386815719981	8	111	401938	2-[dodecyl(2-hydroxyethyl)amino]ethanol
342	0.9990157298217094	8	111	404801	2-[dodecyl(2-hydroxyethyl)amino]ethanol
343	0.941192094572772	18	152	36109	9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid
344	0.8664406511048246	28	152	37035	Stearidonic acid
345	0.7339603825399411	68	151	32891	13-Keto-9Z,11E-octadecadienoic acid
346	0.8829172494527886	39	151	33119	13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid
347	0.9011242965463027	49	151	33297	9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid
348	0.9277665765285057	48	151	33777	9,12-Octadecadiynoic Acid
349	0.8873620589226826	53	151	34652	cis-Parinaric acid
350	0.9124166236030569	52	151	35019	13-Keto-9Z,11E-octadecadienoic acid
351	0.8841493882440354	65	151	35361	9,12-Octadecadiynoic Acid
352	0.8611222197040704	50	151	35824	Stearidonic acid
353	0.6895270435337563	46	151	36282	9-Oxo-10E,12Z-octadecadienoic acid
354	0.8919792246474412	44	151	36645	13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid
355	0.8911534223050952	53	151	36813	13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid
356	0.800564575548891	48	151	37799	Stearidonic acid
357	0.8988818625023927	14	151	380779	FA 18:3+1O
358	0.8419660051184348	9	331	10659	Pheophytin a
359	0.7492650669717434	25	375	53009	GalCer(d18:2/20:1)
360	0.7492650669717434	25	375	53229	GalCer(d18:2/20:1)
361	0.7621677982403435	26	375	53719	GalCer(d18:2/20:1)
362	0.7574534569243372	27	375	55443	GalCer(d18:2/20:1)
363	0.7566844524143829	27	375	55617	GalCer(d18:2/20:1)
364	0.6961243932066543	18	187	122789	Arg-C17:0
365	0.7065277482778134	65	115	36922	trans-EKODE-(E)-Ib
366	0.7057224972404581	72	115	37602	trans-EKODE-(E)-Ib
367	0.7882283877688895	6	115	384494	FA 18:3+1O
368	0.8018620439347302	6	107	383553	FA 18:3+2O
369	0.8156871194518661	29	291	29345	B10A30 Faulkner legacy library looks like sterol or lipid needs to be verified
370	0.8169544982224767	23	108	16276	19-Nortestosterone
371	0.8457530041205517	25	108	23653	8-{(1S,5R)-4-Oxo-5-[(2Z)-2-penten-1-yl]-2-cyclopenten-1-yl}octanoic acid
372	0.6541151105163159	24	108	23712	2H-Pyran-2-one, tetrahydro-4-hydroxy-6-[2-(1,2,4a,5,6,7,8,8a-octahydro-2-methyl-1-naphthalenyl)ethyl]-
373	0.812322931261225	21	108	33091	Nandrolone
374	0.6767251982395281	19	108	34142	9-OxoOTrE
375	0.8373256103289506	18	108	35966	Nandrolone
376	0.7285880301832762	23	108	353821	Nandrolone
377	0.7285880267075983	23	108	409114	Nandrolone
378	0.807218205615044	45	139	32891	13-Keto-9Z,11E-octadecadienoic acid
379	0.9251703733509679	33	139	33119	13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid
380	0.9691019103953017	36	139	33297	9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid
381	0.9605351594290373	37	139	33777	9,12-Octadecadiynoic Acid
382	0.9126062459053708	37	139	34652	cis-Parinaric acid
383	0.9455841427710941	37	139	35019	13-Keto-9Z,11E-octadecadienoic acid
384	0.9088771108340572	45	139	35361	9,12-Octadecadiynoic Acid
385	0.8840097803415161	35	139	35824	Stearidonic acid
386	0.6753696501280227	35	139	36282	9-Oxo-10E,12Z-octadecadienoic acid
387	0.9667651250517265	36	139	36645	13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid
388	0.9141609168516193	38	139	36813	13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid
389	0.8214232127418223	43	139	37799	Stearidonic acid
390	0.9326015551128879	15	139	380779	FA 18:3+1O
391	0.8000974188804579	17	220	4954	Ceratodictyol
392	0.8104571175678392	15	220	20717	2,3-dihydroxypropyl hexadecanoate
393	0.8106426239962331	13	220	24348	2,3-dihydroxypropyl hexadecanoate [IIN-based on: CCMSLIB00000849057]
394	0.7101913237040589	5	220	29258	B18A15a
395	0.6749608540021819	21	220	33227	1-Hexadecanoyl-sn-glycerol
396	0.7569858594943661	11	220	33228	1-Hexadecanoyl-sn-glycerol
397	0.9179307316720504	23	220	33597	1-Hexadecanoyl-sn-glycerol
398	0.8064347697769977	23	220	33892	1-Hexadecanoyl-sn-glycerol
399	0.7524322868742449	12	220	34076	1-Hexadecanoyl-sn-glycerol
400	0.9186884543473279	23	220	34799	1-Hexadecanoyl-sn-glycerol
401	0.839113561679235	23	220	34821	1-Hexadecanoyl-sn-glycerol
402	0.7579115075152518	11	220	34921	1-Hexadecanoyl-sn-glycerol
403	0.6885765654395545	23	220	35548	1-Hexadecanoyl-sn-glycerol
404	0.8361401151273756	16	220	35595	1-Hexadecanoyl-sn-glycerol
405	0.662631489662195	15	220	37198	1-Hexadecanoyl-sn-glycerol
406	0.8649169296832443	24	220	37484	1-Hexadecanoyl-sn-glycerol
407	0.9881603230450953	11	35	18652	(2R,3R,4S,5S,6R)-2-[[6-hydroxy-4-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-5,7-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol
408	0.9890722567530824	10	35	19133	2-[[7-hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-6,8-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol
409	0.9871545132260088	12	35	19341	2-[[5-(4-hydroxy-3,5-dimethoxyphenyl)-6,7-bis(hydroxymethyl)-1,3-dimethoxy-5,6,7,8-tetrahydronaphthalen-2-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol
410	0.9860003960089455	11	35	20696	(2R,3R,4S,5S,6R)-2-[[7-hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-6,8-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol
411	0.988627420290917	10	35	23915	(2R,3R,4S,5S,6R)-2-[[6-hydroxy-4-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-5,7-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol [IIN-based: Match]
412	0.9881596258377637	8	35	23962	2-[[5-(4-hydroxy-3,5-dimethoxyphenyl)-6,7-bis(hydroxymethyl)-1,3-dimethoxy-5,6,7,8-tetrahydronaphthalen-2-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol [IIN-based: Match]
413	0.9859659148862825	10	35	23991	(2R,3R,4S,5S,6R)-2-[[7-hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-6,8-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol [IIN-based: Match]
414	0.6522869402939495	6	124	385826	Hirsuteine
415	0.6844127402586495	5	38	364183	1,5-dimethyl-3-oxidanylidene-2-phenyl-pyrazole-4-carbaldehyde
416	0.6765390235292323	6	38	364185	1,5-dimethyl-3-oxidanylidene-2-phenyl-pyrazole-4-carbaldehyde
417	0.698058475786332	5	38	409951	1,5-dimethyl-3-oxo-2-phenylpyrazole-4-carbaldehyde
418	0.7834160018435841	51	164	24930	8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]
419	0.6545164988335029	67	164	32362	9(10)-EpOME
420	0.6720440664100211	69	164	32452	9(10)-EpOME
421	0.7830521300493687	66	164	33290	Pinolenic acid
422	0.7255146999814455	69	164	33897	Pinolenic acid
423	0.7535216767234296	70	164	34954	Pinolenic acid
424	0.7882841372622945	62	164	35407	12(13)-Epoxy-9Z-octadecenoic acid
425	0.6671898571432348	11	164	133268	linolenic acid
426	0.6650684261283747	10	164	133313	linolenic acid
427	0.6692244254409492	11	164	133358	linolenic acid
428	0.6714417587467684	11	164	133402	linolenic acid
429	0.6731464671675208	12	164	133447	linolenic acid
430	0.6717175963266977	12	164	133493	linolenic acid
431	0.6688017917924075	11	164	133539	linolenic acid
432	0.6666457143648767	12	164	133585	linolenic acid
433	0.6704165039954537	10	164	133631	linolenic acid
434	0.6701269535475541	11	164	133677	linolenic acid
435	0.6612341500469294	12	164	133722	linolenic acid
436	0.6685870468542707	11	164	133767	linolenic acid
437	0.6874562840572059	21	164	377306	(6Z,9Z,12Z)-octadeca-6,9,12-trienoic acid
438	0.6828251276823472	35	164	377553	(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid
439	0.7585527604131754	34	164	473210	LINOLENIC ACID
440	0.766258377613924	10	55	18652	(2R,3R,4S,5S,6R)-2-[[6-hydroxy-4-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-5,7-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol
441	0.7654271662078223	8	55	19133	2-[[7-hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-6,8-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol
442	0.7651197440712108	12	55	19341	2-[[5-(4-hydroxy-3,5-dimethoxyphenyl)-6,7-bis(hydroxymethyl)-1,3-dimethoxy-5,6,7,8-tetrahydronaphthalen-2-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol
443	0.7644180444421953	11	55	20696	(2R,3R,4S,5S,6R)-2-[[7-hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-6,8-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol
444	0.7652108428225357	8	55	23915	(2R,3R,4S,5S,6R)-2-[[6-hydroxy-4-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-5,7-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol [IIN-based: Match]
445	0.7660509224577025	6	55	23962	2-[[5-(4-hydroxy-3,5-dimethoxyphenyl)-6,7-bis(hydroxymethyl)-1,3-dimethoxy-5,6,7,8-tetrahydronaphthalen-2-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol [IIN-based: Match]
446	0.7633072863063093	9	55	23991	(2R,3R,4S,5S,6R)-2-[[7-hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-6,8-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol [IIN-based: Match]
447	0.959862009847788	18	56	3745	Loliolide
448	0.7831700638651476	17	56	6763	Cyclo(L-Val-L-Pro)
449	0.9498639002489602	18	56	124592	Loliolide [IIN-based: Match]
450	0.9498639002489602	18	56	124594	Loliolide [IIN-based: Match]
451	0.9486647258047923	18	56	124714	Loliolide [IIN-based: Match]
452	0.9887353563082198	7	204	33565	Palmitamide
453	0.9771338767036446	7	204	34738	Palmitamide
454	0.9608019373829138	7	204	35575	Palmitamide
455	0.9829722810235251	7	204	35870	Palmitamide
456	0.8148136580163836	66	150	3986	13-OxoODE
457	0.8406763829816302	41	150	4011	TOP Psoriasis biomarker FeatureID=1247 295.226_C18H30O3_5.47_1247
458	0.9280018594331859	61	150	33179	9-Oxo-10E,12Z-octadecadienoic acid
459	0.7559391288576481	75	150	33254	9-Oxo-10E,12Z-octadecadienoic acid
460	0.8394997845280929	28	150	33807	9-Oxo-10E,12Z-octadecadienoic acid
461	0.8907982248754617	56	150	33983	9-Oxo-10E,12Z-octadecadienoic acid
462	0.8249536176799781	66	150	36025	13-Keto-9Z,11E-octadecadienoic acid
463	0.7276943328506845	59	150	37555	13-Keto-9Z,11E-octadecadienoic acid
464	0.8793489141549916	27	150	383280	FA 18:3+1O
465	0.8760024764425386	22	150	383747	FA 18:3+1O
466	0.6571174453882589	8	150	386762	FA 18:3+1O
467	0.7259458164384682	70	110	32891	13-Keto-9Z,11E-octadecadienoic acid
468	0.9235718230055998	44	110	33119	13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid
469	0.9277861581669248	53	110	33297	9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid
470	0.9652975605136408	51	110	33777	9,12-Octadecadiynoic Acid
471	0.9380879683714853	55	110	34652	cis-Parinaric acid
472	0.9523381830700357	54	110	35019	13-Keto-9Z,11E-octadecadienoic acid
473	0.858629875735143	67	110	35361	9,12-Octadecadiynoic Acid
474	0.9093011468437007	53	110	35824	Stearidonic acid
475	0.9301501620382783	53	110	36645	13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid
476	0.9362513868613018	55	110	36813	13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid
477	0.754229293946735	53	110	37799	Stearidonic acid
478	0.9350626391069289	16	110	380779	FA 18:3+1O
479	0.7347022361728696	50	90	32891	13-Keto-9Z,11E-octadecadienoic acid
480	0.9270818289802212	34	90	33119	13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid
481	0.9341057376049986	39	90	33297	9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid
482	0.9731774363633806	41	90	33777	9,12-Octadecadiynoic Acid
483	0.9449288738497731	42	90	34652	cis-Parinaric acid
484	0.9598984894883812	41	90	35019	13-Keto-9Z,11E-octadecadienoic acid
485	0.8659686704475993	49	90	35361	9,12-Octadecadiynoic Acid
486	0.9109462433447422	38	90	35824	Stearidonic acid
487	0.929538352362132	37	90	36645	13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid
488	0.9406914492014238	41	90	36813	13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid
489	0.7709089885120928	47	90	37799	Stearidonic acid
490	0.9408442043285499	14	90	380779	FA 18:3+1O
491	0.7260207448742491	45	102	32891	13-Keto-9Z,11E-octadecadienoic acid
492	0.9316943676264049	32	102	33119	13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid
493	0.9337230939650498	34	102	33297	9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid
494	0.9770989203480134	38	102	33777	9,12-Octadecadiynoic Acid
495	0.952657664635735	36	102	34652	cis-Parinaric acid
496	0.9625535566419084	35	102	35019	13-Keto-9Z,11E-octadecadienoic acid
497	0.8556684177443108	44	102	35361	9,12-Octadecadiynoic Acid
498	0.9148833177482609	33	102	35824	Stearidonic acid
499	0.9298877847821242	34	102	36645	13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid
500	0.9475997604261531	36	102	36813	13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid
501	0.7564367719565152	44	102	37799	Stearidonic acid
502	0.9486018562509259	14	102	380779	FA 18:3+1O
503	0.8789199582816221	43	142	24930	8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]
504	0.8468584429405646	56	142	32362	9(10)-EpOME
505	0.6552286039283348	42	142	32408	Pinolenic acid
506	0.9052249941403038	60	142	32452	9(10)-EpOME
507	0.6951933384186912	52	142	33290	Pinolenic acid
508	0.744100439239682	53	142	33897	Pinolenic acid
509	0.7996139731336498	51	142	34687	12(13)-Epoxy-9Z-octadecenoic acid
510	0.7687170990422202	54	142	34954	Pinolenic acid
511	0.7924877696631528	47	142	35407	12(13)-Epoxy-9Z-octadecenoic acid
512	0.8158966947154607	57	142	35458	12(13)-Epoxy-9Z-octadecenoic acid
513	0.7394939488698515	47	142	96157	gamma-linolenic acid
514	0.7142762595880884	11	142	133813	linolenic acid
515	0.7457015562008736	17	142	133858	linolenic acid
516	0.7495638253923307	14	142	133904	linolenic acid
517	0.676624354829569	13	142	133950	linolenic acid
518	0.7089308526913533	17	142	133995	linolenic acid
519	0.690224562847267	12	142	134041	linolenic acid
520	0.7000007628286168	18	142	134086	linolenic acid
521	0.6548136500718121	16	142	134131	linolenic acid
522	0.6843714749424413	17	142	134177	linolenic acid
523	0.6849800964154562	18	142	134267	linolenic acid
524	0.6892457326876706	11	142	134312	linolenic acid
525	0.7378211668726776	28	142	376760	(6Z,9Z,12Z)-octadeca-6,9,12-trienoic acid
526	0.8894108681352592	39	142	377370	(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid
527	0.778195030133342	11	259	32190	(+)-4-Cholesten-3-one
528	0.8178407311896861	49	259	34662	(+)-4-Cholesten-3-one
529	0.722065568255248	54	259	39062	DESMOSTEROL
530	0.9646921092626879	51	259	103746	DESMOSTEROL CollisionEnergy:102040
531	0.9646921092626879	51	259	106943	25-Hydroxycholesterol CollisionEnergy:102040
532	0.7942680139249163	50	259	115086	DESMOSTEROL CollisionEnergy:205060
533	0.7942680139249163	50	259	118270	25-Hydroxycholesterol CollisionEnergy:205060
534	0.8873938469316256	50	259	473181	VITAMIN D3
535	0.740361975351565	38	259	473867	VITAMIN D3
536	0.9256950384747521	10	259	483661	Vitamin D3
537	0.6717739203343223	45	259	488065	Cholecalciferol - 40.0 eV
538	0.7026772366781661	43	259	488066	Cholecalciferol - 40.0 eV
539	0.6759247810414951	43	259	488067	Cholecalciferol - 40.0 eV
540	0.6685914810260691	42	259	488068	Cholecalciferol - 40.0 eV
541	0.6500975845825057	44	259	488069	Cholecalciferol - 40.0 eV
542	0.8013904646550519	10	141	13791	TerbinafineHCl
543	0.8872201943061155	52	141	36922	trans-EKODE-(E)-Ib
544	0.9193174547283528	6	141	384494	FA 18:3+1O
545	0.7299532366597837	37	101	4011	TOP Psoriasis biomarker FeatureID=1247 295.226_C18H30O3_5.47_1247
546	0.755831808972944	51	101	33179	9-Oxo-10E,12Z-octadecadienoic acid
547	0.651936003156221	64	101	33254	9-Oxo-10E,12Z-octadecadienoic acid
548	0.6627305133285909	29	101	33807	9-Oxo-10E,12Z-octadecadienoic acid
549	0.7447225787934519	49	101	33983	9-Oxo-10E,12Z-octadecadienoic acid
550	0.674340124240941	55	101	36025	13-Keto-9Z,11E-octadecadienoic acid
551	0.7306781323173944	25	101	383280	FA 18:3+1O
552	0.7210018833918308	19	101	383747	FA 18:3+1O
553	0.7373311271934868	8	101	385437	FA 18:2+1O
554	0.7685238748994514	19	101	437376	9-hydroxy-10,12-octadecadienoic acid
555	0.6711615097397403	15	101	437377	9-hydroxy-10,12-octadecadienoic acid
556	0.6695468320796034	14	243	122789	Arg-C17:0
557	0.8363444432060076	39	235	29345	B10A30 Faulkner legacy library looks like sterol or lipid needs to be verified
558	0.6904026836768259	7	117	36639	Vinpocetine
559	0.7768257882385278	5	117	101429	vinpocetine CollisionEnergy:102040
560	0.7197357512373992	6	117	112770	vinpocetine CollisionEnergy:205060
561	0.8934511277586358	11	97	39470	hyocholic acid
