rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
29	1	2	2	0.20576610795155253	-108.65915295814004	0.9999999999999999	17.6067895375268	C30H50O7	[M - H2O - H]-	IVGIKXCKJRZEBW	InChI=1S/C30H50O7/c1-25(2)10-11-30(24(36)37)18(12-25)17-6-7-20-26(3)13-19(33)23(35)29(15-31,16-32)21(26)8-9-27(20,4)28(17,5)14-22(30)34/h17-23,31-35H,6-16H2,1-5H3,(H,36,37)	null	CC1(CCC2(C(C1)C3CCC4C(C3(CC2O)C)(CCC5C4(CC(C(C5(CO)CO)O)O)C)C)C(=O)O)C	3.57874489	""	COCONUT:(CNP0268568)	2097152	503.3380126953125	183.088	95_20230404_LFX_OK_260_VGF136_F09_1_neg_95
30	1	1	1	0.19472681046496637	-64.27441834018896	0.9999999999999999	24.045187897348857	C24H46O4	[M - H]-	AKVZFALHMAASOY	InChI=1S/C24H46O4/c1-2-3-4-5-6-7-9-12-15-18-22(25)21-23(26)19-16-13-10-8-11-14-17-20-24(27)28/h16,19,22-23,25-26H,2-15,17-18,20-21H2,1H3,(H,27,28)	Axillarenic acid	CCCCCCCCCCCC(CC(C=CCCCCCCCC(=O)O)O)O	7.69999981	52921865;75955190	COCONUT:(CNP0312226);Natural Products:(UNPD70480);PubChem:(52921865 75955190);SuperNatural:(SN00367007);2304_LOTUS_DNP:(Axillarenic acid)	3178498	397.3320617675781	381.849	211_20230404_LFX_OK_260_VGF136_F09_1_neg_211
31	1	1	1	0.19151796716533165	-258.40291005402827	0.9999999999999999	9.651478162555291	C28H23NO4	[M - H]-	BTLLMEBFUQRGSM	InChI=1S/C28H23NO4/c1-14(2)16-9-12-20-21(13-16)23-19-6-4-3-5-18(19)22(20)24-25(23)27(31)29(26(24)30)17-10-7-15(8-11-17)28(32)33/h3-14,22-25H,1-2H3,(H,32,33)/p-1	null	CC(C)C1=CC2=C(C=C1)C3C4C(C2C5=CC=CC=C35)C(=O)N(C4=O)C6=CC=C(C=C6)C(=O)[O-]	4.79797983	""	COCONUT:(CNP0069791);SuperNatural:(SN00140948 SN00140947)	3145728	436.15576171875	271.154	149_20230404_LFX_OK_260_VGF136_F09_1_neg_149
32	1	4	4	0.18924160483386404	-42.85898697451012	0.9999999999999999	41.62462136252121	C17H26O4	[M - H]-	NLDDIKRKFXEWBK	InChI=1S/C17H26O4/c1-3-4-5-6-14(18)12-15(19)9-7-13-8-10-16(20)17(11-13)21-2/h8,10-11,14,18,20H,3-7,9,12H2,1-2H3	gingerol	CCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O	3.74155021	3473;442793;12310197;101793196	HMDB:(5783);SuperNatural:(SN00002187 SN00005872);ZINC bio:(ZINC01531846 ZINC03872686);additional;MeSH:(442793);Plantcyc:(CPD-13494);PubMed;2304_LOTUS_DNP:(gingerol);NORMAN:(NS00027445);COCONUT:(CNP0314204);Natural Products:(UNPD73001);PubChem:(3473 442793 12310197 101793196);CHEBI:(10136);PubChem class - bio and metabolites;KEGG:(C10462);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-13494)	88009070	293.17572021484375	204.723	111_20230404_LFX_OK_260_VGF136_F09_1_neg_111
33	1	1	1	0.18906255793242152	-56.09171506649891	0.9999999999999999	9.400461050429595	C24H44O3	[M - H]-	HPTANBPJENHABK	InChI=1S/C24H44O3/c1-2-3-4-5-11-14-17-20-23(25)21-18-15-12-9-7-6-8-10-13-16-19-22-24(26)27/h11,14H,2-10,12-13,15-22H2,1H3,(H,26,27)	15-oxo-18Z-tetracosenoic acid	CCCCCC=CCCC(=O)CCCCCCCCCCCCCC(=O)O	8.30000019	5312935	PubChem:(5312935);2304_LOTUS_DNP:(15-oxo-18Z-tetracosenoic acid)	2	379.3215637207031	382.568	212_20230404_LFX_OK_260_VGF136_F09_1_neg_212
34	1	4	4	0.1794834974893678	-140.27064951975515	0.9999999999999999	15.323958772507476	C36H36N2O8	[M - H]-	XYTYRVFKBJENPE	InChI=1S/C36H36N2O8/c1-45-31-18-23(7-12-29(31)41)33-27-20-30(42)32(46-2)19-24(27)17-28(35(43)37-15-13-21-3-8-25(39)9-4-21)34(33)36(44)38-16-14-22-5-10-26(40)11-6-22/h3-12,17-20,33-34,39-42H,13-16H2,1-2H3,(H,37,43)(H,38,44)	Cannabisin D	COC1=C(C=CC(=C1)C2C(C(=CC3=CC(=C(C=C23)O)OC)C(=O)NCCC4=CC=C(C=C4)O)C(=O)NCCC5=CC=C(C=C5)O)O	4.9000001	11592584;44584134;73022545;71448965	COCONUT:(CNP0205337);KNApSAcK:(664);Natural Products:(UNPD109343 UNPD164858);PubChem:(11592584 44584134 73022545 71448965);SuperNatural:(SN00304743);KEGG:(C17908);PubMed;2304_LOTUS_DNP:(Arylnaphthalene and aryltetralin lignans)	3178834	623.2401733398438	142.527	74_20230404_LFX_OK_260_VGF136_F09_1_neg_74
35	1	2	2	0.17469825631618194	-179.80800914581084	0.9999999999999999	30.32747958621918	C31H52O7	[M - H]-	MXCWXDOOLGFUMA	InChI=1S/C31H52O7/c1-18(2)30(38,17-32)14-12-27(5,37)19-9-10-25(3)20-7-8-21-28(6,24(35)36)22(33)15-23(34)31(21)16-29(20,31)13-11-26(19,25)4/h18-23,32-34,37-38H,7-17H2,1-6H3,(H,35,36)	null	CC(C)C(CCC(C)(C1CCC2(C1(CCC34C2CCC5C3(C4)C(CC(C5(C)C(=O)O)O)O)C)C)O)(CO)O	4.5	10768707;21606650;73800246;101063334	COCONUT:(CNP0243805);HMDB:(35945);KNApSAcK:(46691);Natural Products:(UNPD24635);PubChem:(10768707 21606650 73800246 101063334);SuperNatural:(SN00229096);PubChem class - bio and metabolites;2304_LOTUS_DNP:(Cycloartane triterpenoids)	19955738	535.3644409179688	235.493	131_20230404_LFX_OK_260_VGF136_F09_1_neg_131
36	1	4	4	0.17152330299526597	-97.05827011288382	0.9999999999999999	35.78791568866845	C26H36O12	[M + CH2O2 - H]-	HZYWTYSKPVTFNA	InChI=1S/C26H36O12/c1-34-18-11-15(6-7-16(18)30)25(38-26-24(33)23(32)22(31)20(12-28)37-26)21(13-29)36-17-8-5-14(4-3-9-27)10-19(17)35-2/h5-8,10-11,20-33H,3-4,9,12-13H2,1-2H3	null	COC1=C(C=CC(=C1)CCCO)OC(CO)C(C2=CC(=C(C=C2)O)OC)OC3C(C(C(C(O3)CO)O)O)O	0.0	10697712;10840172;102028438;102482189;102482190	COCONUT:(CNP0228231);Natural Products:(UNPD48757 UNPD82858);PubChem:(10697712 10840172 102028438 102482189 102482190);SuperNatural:(SN00326440 SN00401384);2304_LOTUS_DNP:(Neolignans)	3178498	585.2189331054688	72.936	29_20230404_LFX_OK_260_VGF136_F09_1_neg_29
37	1	1	1	0.1708125726717041	-136.10394084786986	0.9999999999999999	29.288397712064373	C16H22O4	[M - H]-	AXODOWFEFKOVSH	InChI=1S/C16H22O4/c1-9-10(2)15-12(11(3)14(9)19)5-7-16(4,20-15)8-6-13(17)18/h19H,5-8H2,1-4H3,(H,17,18)	alpha-Cehc	CC1=C(C2=C(CCC(O2)(C)CCC(=O)O)C(=C1O)C)C	3.0999999	12073949;9943542;15556206;11254535	HMDB:(1518);SuperNatural:(SN00216054);ZINC bio:(ZINC12495242);additional;MeSH:(9943542);PubMed;COCONUT:(CNP0084959);PubChem:(12073949 9943542 15556206 11254535);CHEBI:(88427);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-11962)	20473966	277.14453125	185.391	99_20230404_LFX_OK_260_VGF136_F09_1_neg_99
38	1	1	1	0.1706477924100614	-180.7679468706588	0.9999999999999999	49.78786468175846	C15H20O8	[M - H]-	CTBTYMWZDWFXTH	InChI=1S/C15H20O8/c16-7-10-12(19)13(20)14(21)15(23-10)22-9-4-1-8(2-5-9)3-6-11(17)18/h1-2,4-5,10,12-16,19-21H,3,6-7H2,(H,17,18)	null	C1=CC(=CC=C1CCC(=O)O)OC2C(C(C(C(O2)CO)O)O)O	-0.275710613	101928034	COCONUT:(CNP0298104);Natural Products:(UNPD190393);PubChem:(101928034);SuperNatural:(SN00302690);Training Set;2304_LOTUS_DNP;KEGG Mine	8593129474	327.1083068847656	47.51	14_20230404_LFX_OK_260_VGF136_F09_1_neg_14
39	1	1	2	0.16822942481385805	-302.63103631142445	0.5502512562814071	8.053338132101281	C21H21FN4O3	[M - H]-	CSJATFGZGJUGJO	InChI=1S/C21H21FN4O3/c1-26-12-16(23-20(27)14-3-7-15(22)8-4-14)11-18(26)21-24-19(25-29-21)13-5-9-17(28-2)10-6-13/h3-10,16,18H,11-12H2,1-2H3,(H,23,27)	null	CN1CC(CC1C2=NC(=NO2)C3=CC=C(C=C3)OC)NC(=O)C4=CC=C(C=C4)F	2.9000001	25338550	COCONUT:(CNP0030082 CNP0086943);PubChem:(25338550);SuperNatural:(SN00018644);ZINC bio:(ZINC12529910)	3153922	395.152587890625	271.568	151_20230404_LFX_OK_260_VGF136_F09_1_neg_151
40	1	4	4	0.16816535999086815	-201.58913987355626	0.9999999999999999	43.20146675577318	C27H50O7	[M - H]-	RZQVDEUOJAHMQM	InChI=1S/C27H50O7/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(33-24(3)30)20-27(31)34-26(21-28)22-32-23(2)29/h25-26,28H,4-22H2,1-3H3	null	CCCCCCCCCCCCCCCCCC(CC(=O)OC(CO)COC(=O)C)OC(=O)C	8.10000038	102025024	COCONUT:(CNP0209576);Natural Products:(UNPD2062);PubChem:(102025024);SuperNatural:(SN00374312);2304_LOTUS_DNP:(Diacylglycerols)	3178498	485.3485107421875	378.803	206_20230404_LFX_OK_260_VGF136_F09_1_neg_206
41	1	4	4	0.16809394360657345	-163.62331452464127	0.9994974874371858	11.825363719126802	C25H34O12	[M + CH2O2 - H]-	FOKXJCYJZHFCPG	InChI=1S/C25H34O12/c1-3-13-14(4-5-26)16(23(32)35-17-6-12-7-19(28)33-9-15(12)11(17)2)10-34-24(13)37-25-22(31)21(30)20(29)18(8-27)36-25/h3,5,10-15,17-18,20-22,24-25,27,29-31H,1,4,6-9H2,2H3	null	CC1C(CC2C1COC(=O)C2)OC(=O)C3=COC(C(C3CC=O)C=C)OC4C(C(C(C(O4)CO)O)O)O	-0.0870466232	""	COCONUT:(CNP0230397);KNApSAcK:(10742);Natural Products:(UNPD86428 UNPD132599);SuperNatural:(SN00245196 SN00326893);2304_LOTUS_DNP:(Iridoids monoterpenoids)	3178512	571.203369140625	115.803	50_20230404_LFX_OK_260_VGF136_F09_1_neg_50
42	1	4	4	0.16456504565035615	-147.81750694713608	0.9999999999999999	45.10323794759226	C30H36O9	[M + CH2O2 - H]-	CKOFQKTUQVIIGD	InChI=1S/C30H36O9/c1-36-26-11-17(4-6-24(26)34)8-20(14-31)21(15-32)9-18-10-22-23(16-33)29(39-30(22)28(12-18)38-3)19-5-7-25(35)27(13-19)37-2/h4-7,10-13,20-21,23,29,31-35H,8-9,14-16H2,1-3H3	null	COC1=CC(=CC2=C1OC(C2CO)C3=CC(=C(C=C3)O)OC)CC(CO)C(CC4=CC(=C(C=C4)O)OC)CO	3.0999999	101767126	COCONUT:(CNP0256425);KNApSAcK:(42993);Natural Products:(UNPD35197);PubChem:(101767126);SuperNatural:(SN00251703);2304_LOTUS_DNP:(Neolignans)	3178514	585.2344970703125	130.672	66_20230404_LFX_OK_260_VGF136_F09_1_neg_66
43	1	1	1	0.16350340744604736	-222.28447478806703	0.9999999999999999	20.4113006837437	C24H30O9	[M - H]-	JLYJQBHANCHTOW	InChI=1S/C24H30O9/c1-24-7-6-13-12-5-3-11(25)8-10(12)2-4-14(13)15(24)9-16(21(24)29)32-23-19(28)17(26)18(27)20(33-23)22(30)31/h3,5,8,13-20,23,25-28H,2,4,6-7,9H2,1H3,(H,30,31)	16|A-Hydroxyestrone 16-Glucuronoside	CC12CCC3C(C1CC(C2=O)OC4C(C(C(C(O4)C(=O)O)O)O)O)CCC5=C3C=CC(=C5)O	1.70000005	46781800;71749013;74603247;96361238;96361239;96361240;96361241;101650163;117072652;124225528;124225529;124225530;124225531;126456494	PubChem:(46781800 71749013 74603247 96361238 96361239 96361240 96361241 101650163 117072652 124225528 124225529 124225530 124225531 126456494);CHEBI:(137489 136636);KEGG Mine	8589934626	461.18194580078125	177.969	89_20230404_LFX_OK_260_VGF136_F09_1_neg_89
44	1	1	1	0.16319440743565297	-138.33747996885128	0.9999999999999999	26.642856576586937	C12H18O5	[M - H]-	MFAZHXZFFOFQJM	InChI=1S/C12H18O5/c1-8(10(13)7-11(14)15)5-3-4-6-9(2)12(16)17/h3-4,6,8,10,13H,5,7H2,1-2H3,(H,14,15)(H,16,17)	null	CC(CC=CC=C(C)C(=O)O)C(CC(=O)O)O	1.20000005	90901765	COCONUT:(CNP0354977);Natural Products:(UNPD146065);PubChem:(90901765);SuperNatural:(SN00349191);PubMed;2304_LOTUS_DNP:(Branched fatty acids)	3178562	241.10809326171875	128.056	63_20230404_LFX_OK_260_VGF136_F09_1_neg_63
45	1	2	2	0.1611880857989841	-136.99879802813166	0.9999999999999999	9.25323835862966	C29H50O5	[M - H2O - H]-	KPNZIJDIWSLXBI	InChI=1S/C29H50O5/c1-16(19(4)18(3)15-30)11-17(2)21-13-23(32)26-28(21,6)10-8-25-27(5)9-7-20(31)12-22(27)24(33)14-29(25,26)34/h11,17-26,30-34H,7-10,12-15H2,1-6H3	(3S,5S,6S,8S,9R,10S,13R,14S,15R,17R)-17-[(E,2R,5R,6R)-7-hydroxy-4,5,6-trimethylhept-3-en-2-yl]-10,13-dimethyl-1,2,3,4,5,6,7,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthrene-3,6,8,15-tetrol	CC(CO)C(C)C(=CC(C)C1CC(C2C1(CCC3C2(CC(C4C3(CCC(C4)O)C)O)O)C)O)C	4.30000019	10928907;21629552;21777038	COCONUT:(CNP0113747);Natural Products:(UNPD2376);PubChem:(10928907 21629552 21777038);SuperNatural:(SN00232171);PubMed;2304_LOTUS_DNP:(Cholestane steroids)	3178562	459.3480529785156	349.226	196_20230404_LFX_OK_260_VGF136_F09_1_neg_196
46	1	1	1	0.16016620045467403	-200.88921885268158	0.9999999999999999	44.86641706338352	C15H20O8	[M - H]-	GEVWHIDSUOMVRI	InChI=1S/C15H20O8/c1-6-3-7(16)15(21)13(6)4-8(23-10(18)9(13)17)12(2,20)14(15)5-22-11(14)19/h6-9,16-17,20-21H,3-5H2,1-2H3	Anisatin	CC1CC(C2(C13CC(C(C24COC4=O)(C)O)OC(=O)C3O)O)O	-1.89999998	115121;171029;12306850;10019386;11970036;44575426;134945750	COCONUT:(CNP0249842);KNApSAcK:(3212);Natural Products:(UNPD131279 UNPD155997);PubChem:(115121 171029 12306850 10019386 11970036 44575426 134945750);SuperNatural:(SN00232237 SN00157031);CHEBI:(2733);additional;MeSH:(115121 171029 11970036 12306850 44575426);KEGG:(C09294);PubChem class - safety and toxic;PubMed;2304_LOTUS_DNP:(anisatin)	70812022	327.1083679199219	35.057	12_20230404_LFX_OK_260_VGF136_F09_1_neg_12
47	1	1	1	0.1532991691333054	-106.8885346575283	0.9999999999999999	53.71902287562804	C9H14O3	[M - H]-	QHYBPAALYZNWPK	InChI=1S/C9H14O3/c1-2-3-4-5-8(10)6-7-9(11)12/h6-7H,2-5H2,1H3,(H,11,12)	4-oxonon-2-enoic Acid	CCCCCC(=O)C=CC(=O)O	1.60000002	5182942;6293976	COCONUT:(CNP0301598);KNApSAcK:(16254);Natural Products:(UNPD33434);PubChem:(5182942 6293976);ZINC bio:(ZINC05645606);MeSH:(5182942 6293976);Training Set;PubMed;2304_LOTUS_DNP:((2E)-4-oxonon-2-enoic acid)	2154582	169.0869903564453	163.866	82_20230404_LFX_OK_260_VGF136_F09_1_neg_82
48	1	4	4	0.15244699453466515	-35.032953752488226	0.9999999999999999	8.90143617219717	C18H19NO4	[M - H]-	NPNNKDMSXVRADT	InChI=1S/C18H19NO4/c1-23-17-12-14(4-8-16(17)21)5-9-18(22)19-11-10-13-2-6-15(20)7-3-13/h2-9,12,20-21H,10-11H2,1H3,(H,19,22)	Moupinamide	COC1=C(C=CC(=C1)C=CC(=O)NCCC2=CC=C(C=C2)O)O	2.87422657	125213;5280537;6440659	HMDB:(29365 36381);SuperNatural:(SN00001880 SN00158529);ZINC bio:(ZINC00901461);additional;MeSH:(5280537);Plantcyc:(CPD-440);PubMed;2304_LOTUS_DNP:(N-feruloyltyramine);COCONUT:(CNP0278544);KNApSAcK:(35142);Natural Products:(UNPD213713 UNPD113217 UNPD56316);PubChem:(125213 5280537 6440659);CHEBI:(17818);PubChem class - bio and metabolites;KEGG:(C02717);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-440)	87746942	312.1239929199219	121.649	60_20230404_LFX_OK_260_VGF136_F09_1_neg_60
49	1	4	4	0.1517348469202504	-10.201465370702458	0.9999999999999999	33.644882666994334	C20H22O6	[M - H]-	MATGKVZWFZHCLI	InChI=1S/C20H22O6/c1-24-18-9-12(3-5-16(18)21)7-14-11-26-20(23)15(14)8-13-4-6-17(22)19(10-13)25-2/h3-6,9-10,14-15,21-22H,7-8,11H2,1-2H3	Matairesinol	COC1=C(C=CC(=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)O	3.29999995	119205;345761;377765;11631883;15560140;11451194;36688829;59330549;71749910;71749911;102217104	HMDB:(35698 35789);PubChem class - food;SuperNatural:(SN00002344 SN00329269 SN00303403 SN00239607);ZINC bio:(ZINC00900187 ZINC01595956 ZINC01595957 ZINC01595958);additional;MeSH:(119205);Plantcyc:(CPD-8912);PubMed;2304_LOTUS_DNP:(matairesinol);COCONUT:(CNP0076287 CNP0352168);KNApSAcK:(606);Natural Products:(UNPD120287 UNPD125018 UNPD188505 UNPD121299);PubChem:(119205 345761 377765 11631883 15560140 11451194 36688829 59330549 71749910 71749911 102217104);CHEBI:(6698);PubChem class - bio and metabolites;KEGG:(C10682);Training Set;PubChem class - drug;Biocyc:(CPD-8912)	188410238	357.1340637207031	148.565	78_20230404_LFX_OK_260_VGF136_F09_1_neg_78
50	1	1	1	0.1473046099609626	-187.07009054944035	0.9999999999999999	102.80795017473353	C16H24O5	[M - H]-	QWFGSUDZBDKGEY	InChI=1S/C16H24O5/c1-9-4-5-11-10(2)15(20)21-14(11)16(3,8-17)12(9)6-7-13(18)19/h8-12,14H,4-7H2,1-3H3,(H,18,19)	null	CC1CCC2C(C(=O)OC2C(C1CCC(=O)O)(C)C=O)C	2.4098289	""	COCONUT:(CNP0243130);Natural Products:(UNPD227199)	2129920	295.1551208496094	185.391	98_20230404_LFX_OK_260_VGF136_F09_1_neg_98
51	1	1	1	0.14602616846826186	-108.40426148733546	0.9999999999999999	11.15435545283603	C36H58O8	[M - H]-	NJUBKIDOECVYND	InChI=1S/C36H58O8/c1-19-10-15-36(31(41)42)17-16-34(6)21(26(36)20(19)2)8-9-24-33(5)13-12-25(32(3,4)23(33)11-14-35(24,34)7)44-30-29(40)28(39)27(38)22(18-37)43-30/h8,19-20,22-30,37-40H,9-18H2,1-7H3,(H,41,42)	null	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)CO)O)O)O)C)C)C2C1C)C)C(=O)O	5.69999981	25004629;25004632;68476660;68476812;90940622;91408750;101280189	PubChem:(25004629 25004632 68476660 68476812 90940622 91408750 101280189);2304_LOTUS_DNP	2	617.4064331054688	309.04	182_20230404_LFX_OK_260_VGF136_F09_1_neg_182
52	1	3	3	0.14598383785672944	-61.299571790313806	0.9999999999999999	15.549019306193788	C24H46O3	[M - H]-	VQZGIEKNJUIUHV	InChI=1S/C24H46O3/c25-23-21-19-17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18-20-22-24(26)27/h4,6,25H,1-3,5,7-23H2,(H,26,27)	24-hydroxy-10Z-tetracosenoic acid	C(CCCCCCC=CCCCCCCCCC(=O)O)CCCCCCO	8.89999962	5312782	COCONUT:(CNP0149321);Natural Products:(UNPD182319);PubChem:(5312782);SuperNatural:(SN00365765)	3178498	381.3371276855469	381.429	210_20230404_LFX_OK_260_VGF136_F09_1_neg_210
53	1	4	4	0.14351385337532277	-6.155268649644277	0.9999999999999999	49.95098833954305	C15H10O5	[M - H]-	TZBJGXHYKVUXJN	InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)11-7-20-13-6-10(17)5-12(18)14(13)15(11)19/h1-7,16-18H	Prunetol	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	2.70000005	5280961;10612216;12241086;10923720;10084664;11000304;11821800;10378578;21114127;25201420;46702124;71317061;91190177;91242024;102213922	HMDB:(3217);SuperNatural:(SN00024336);ZINC bio:(ZINC18825330);additional;HSDB:(446-72-0);MeSH:(5280961);Plantcyc:(CPD-3141);PubMed;2304_LOTUS_DNP:(genistein);NORMAN:(NS00009870);COCONUT:(CNP0093827 CNP0174866);KNApSAcK:(2526);Natural Products:(UNPD152676);PubChem:(5280961 10612216 12241086 10923720 10084664 11000304 11821800 10378578 21114127 25201420 46702124 71317061 91190177 91242024 102213922);CHEBI:(28088 74224);PubChem class - bio and metabolites;KEGG:(C06563);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-3141)	121564030	269.0454406738281	143.044	75_20230404_LFX_OK_260_VGF136_F09_1_neg_75
54	1	1	1	0.1405207649603821	-15.39190669170125	0.9999999999999999	64.10662492496627	C18H32O4	[M - H]-	JGUNZIWGNMQSBM	InChI=1S/C18H32O4/c1-2-3-4-5-6-8-11-14-17(22-21)15-12-9-7-10-13-16-18(19)20/h6,8,11,14,17,21H,2-5,7,9-10,12-13,15-16H2,1H3,(H,19,20)	9-Hpode	CCCCCC=CC=CC(CCCCCCCC(=O)O)OO	5.4000001	1928;5282856;6439847;6610231;9548877;13291626;13291627;25244877;49852425;56927807;71374811;101532793;101670503;102326256;124511143;134689014	HMDB:(6940 62434);SuperNatural:(SN00216804);ZINC bio:(ZINC08860471 ZINC40164570);additional;MeSH:(5282856 9548877);Plantcyc:(CPD-13768 CPD-8677);PubMed;2304_LOTUS_DNP:(9-HpODE);COCONUT:(CNP0001496 CNP0085561);KNApSAcK:(393);PubChem:(1928 5282856 6439847 6610231 9548877 13291626 13291627 25244877 49852425 56927807 71374811 101532793 101670503 102326256 124511143 134689014);CHEBI:(63331 63323 60955 34498);PubChem class - bio and metabolites;KEGG:(C14827);Training Set;Biocyc:(CPD-13768 CPD-8677)	20605310	311.22247314453125	232.634	128_20230404_LFX_OK_260_VGF136_F09_1_neg_128
55	1	4	4	0.13939374352567174	-19.799078599636697	0.9999999999999999	74.4048909632662	C18H34O4	[M - H]-	XEBKSQSGNGRGDW	InChI=1S/C18H34O4/c1-2-3-4-5-7-10-13-16(19)17(20)14-11-8-6-9-12-15-18(21)22/h7,10,16-17,19-20H,2-6,8-9,11-15H2,1H3,(H,21,22)	leukotoxin	CCCCCC=CCC(C(CCCCCCCC(=O)O)O)O	4.5999999	5282958;9966640;13386571;25320856;25320858;25320862;25320864;42607289;53394288;86583480;126456327;132989103	HMDB:(4704 31679);SuperNatural:(SN00358245 SN00254117);ZINC bio:(ZINC12496439 ZINC12496441 ZINC12496444 ZINC12496448);additional;MeSH:(5282958);PubMed;2304_LOTUS_DNP:(9 10-DiHOME);COCONUT:(CNP0217807);Natural Products:(UNPD54917 UNPD107901);PubChem:(5282958 9966640 13386571 25320856 25320858 25320862 25320864 42607289 53394288 86583480 126456327 132989103);CHEBI:(84027 72663);PubChem class - bio and metabolites;KEGG:(C14828);Training Set	20504942	313.2383728027344	296.151	171_20230404_LFX_OK_260_VGF136_F09_1_neg_171
56	1	4	4	0.13818857717423932	-173.5390170377026	0.9984924623115577	9.671543448245952	C32H24O10	[M - H]-	YKXLFOSFJQDDRN	InChI=1S/C32H24O10/c1-14-19(34)11-27-30(31(14)39)23(38)13-26(41-27)16-5-8-24(40-2)18(9-16)28-20(35)10-21(36)29-22(37)12-25(42-32(28)29)15-3-6-17(33)7-4-15/h3-12,26,33-36,39H,13H2,1-2H3	null	CC1=C(C2=C(C=C1O)OC(CC2=O)C3=CC(=C(C=C3)OC)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O)O	5.5	102195225;101842722	COCONUT:(CNP0206444);Natural Products:(UNPD103372);PubChem:(102195225 101842722);2304_LOTUS_DNP:(Flavanones)	2129922	567.1297607421875	229.516	127_20230404_LFX_OK_260_VGF136_F09_1_neg_127
57	1	4	4	0.13646493105863763	-117.71324255256192	0.9974874371859295	19.39337518058106	C39H50O18	[M - H]-	JNAXCJBQMAWRGH	InChI=1S/C39H50O18/c1-47-22-7-17(8-23(48-2)30(22)42)35-20-15-54-36(21(20)16-53-35)18-11-26(51-5)38(27(12-18)52-6)55-29(14-41)37(19-9-24(49-3)31(43)25(10-19)50-4)57-39-34(46)33(45)32(44)28(13-40)56-39/h7-12,20-21,28-29,32-37,39-46H,13-16H2,1-6H3	null	COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)OC(CO)C(C5=CC(=C(C(=C5)OC)O)OC)OC6C(C(C(C(O6)CO)O)O)O)OC	0.800000012	102142189;102142190	PubChem:(102142189 102142190);2304_LOTUS_DNP	2	805.2930908203125	119.434	56_20230404_LFX_OK_260_VGF136_F09_1_neg_56
58	1	4	4	0.13537376002806756	-16.633749038247544	0.9999999999999999	62.8167602890257	C18H30O4	[M - H]-	RWKJTIHNYSIIHW	InChI=1S/C18H30O4/c1-2-3-4-5-6-8-11-14-17(22-21)15-12-9-7-10-13-16-18(19)20/h3-4,6,8,11,14,17,21H,2,5,7,9-10,12-13,15-16H2,1H3,(H,19,20)	10,12,15-Octadecatrienoic acid 9-hydroperoxy	CCC=CCC=CC=CC(CCCCCCCC(=O)O)OO	4.69999981	3082601;5282864;6450029;22169437;23724710;25200982;25244268;25244269;49852426;56927761;87879191;101623263;101681043;123323718	ZINC bio:(ZINC56874229);additional;MeSH:(3082601 6450029 22169437 25200982 101623263);Plantcyc:(CPD-13767 CPD-8678);PubMed;COCONUT:(CNP0346715);PubChem:(3082601 5282864 6450029 22169437 23724710 25200982 25244268 25244269 49852426 56927761 87879191 101623263 101681043 123323718);CHEBI:(63241 63237 63239 60962 60961 63238);PubChem class - bio and metabolites;KEGG:(C16321 C19936);Training Set;Biocyc:(CPD-13767 CPD-8678)	19556710	309.2071228027344	212.462	117_20230404_LFX_OK_260_VGF136_F09_1_neg_117
59	1	1	1	0.13253509295326413	-13.067257200795849	0.9999999999999999	27.997799990909265	C18H34O3	[M - H]-	SCZSILIHRULXII	InChI=1S/C18H34O3/c1-2-3-4-5-6-7-8-9-10-11-14-17(19)15-12-13-16-18(20)21/h12,15,17,19H,2-11,13-14,16H2,1H3,(H,20,21)	null	CCCCCCCCCCCCC(C=CCCC(=O)O)O	6.0	51136456;95224346;95224347	COCONUT:(CNP0215374 CNP0268078);PubChem:(51136456 95224346 95224347);SuperNatural:(SN00040448 SN00040449);CHEBI:(143758);ZINC bio:(ZINC67911444 ZINC67911446);additional;Training Set	3694626	297.2432556152344	291.269	163_20230404_LFX_OK_260_VGF136_F09_1_neg_163
